frame,sim_time,current_vel,desired_vel
115,1.459988,1.297907,0.533066
116,1.469988,1.381371,0.533066
117,1.489988,1.477803,0.533066
118,1.499988,1.503877,0.533066
119,1.519988,1.536246,0.533066
120,1.539987,1.504525,0.533066
121,1.549987,1.569138,0.533066
122,1.569987,1.535582,0.533066
123,1.579987,1.594423,0.533066
124,1.599987,1.434941,0.533066
125,1.619986,1.327111,0.533066
126,1.629986,1.329400,0.544088
127,1.649986,1.380305,0.544088
128,1.659986,1.388456,0.544088
129,1.679986,1.471423,0.544088
130,1.699985,1.688524,0.544088
131,1.709985,1.602333,0.544088
132,1.729985,1.642185,0.544088
133,1.739985,1.656132,0.544088
134,1.759984,1.678924,0.544088
135,1.779984,1.603894,0.544088
136,1.789984,1.616247,0.544088
137,1.809984,1.450258,0.544088
138,1.819984,1.411703,0.544088
139,1.839983,1.336467,0.544088
140,1.859983,1.398263,0.544088
141,1.869983,1.430031,0.544088
142,1.889983,1.361314,0.544088
143,1.899983,1.520513,0.544088
144,1.919982,1.459636,0.544088
145,1.939982,1.516613,0.544088
146,1.949982,1.425755,0.544088
147,1.969982,1.496856,0.544088
148,1.979982,1.526031,0.544088
149,1.999981,1.472226,0.544088
150,2.019982,1.378497,0.544088
151,2.029983,1.324257,0.544088
152,2.049984,1.259671,0.544088
153,2.059984,1.321316,0.544088
154,2.079985,1.343625,0.544088
155,2.099986,1.277723,0.544088
156,2.109987,1.458803,0.544088
157,2.129987,1.568763,0.555110
158,2.139988,1.454435,0.555110
159,2.159989,1.522882,0.555110
160,2.179990,1.498091,0.555110
161,2.189990,1.581074,0.555110
162,2.209991,1.559614,0.555110
163,2.219992,1.507623,0.555110
164,2.239993,1.358792,0.555110
165,2.259994,1.263891,0.555110
166,2.269994,1.237199,0.555110
167,2.289995,1.294373,0.555110
168,2.299995,1.326103,0.555110
169,2.319996,1.313686,0.555110
170,2.339997,1.611678,0.555110
171,2.349998,1.543586,0.555110
172,2.369999,1.599170,0.555110
173,2.379999,1.552664,0.555110
174,2.400000,1.557376,0.555110
175,2.420001,1.613794,0.555110
176,2.430001,1.647050,0.555110
177,2.450002,1.630878,0.555110
178,2.460003,1.474132,0.555110
179,2.480004,1.359903,0.555110
180,2.500005,1.409500,0.555110
181,2.510005,1.416275,0.555110
182,2.530006,1.419810,0.555110
183,2.540007,1.443167,0.555110
184,2.560008,1.638247,0.555110
185,2.580009,1.577056,0.555110
186,2.590009,1.565800,0.555110
187,2.610010,1.541102,0.555110
188,2.620010,1.632969,0.555110
189,2.640011,1.633878,0.566132
190,2.660012,1.608443,0.566132
191,2.670013,1.485646,0.566132
192,2.690014,1.361666,0.566132
193,2.700014,1.329449,0.566132
194,2.720015,1.423771,0.566132
195,2.740016,1.435922,0.566132
196,2.750016,1.395245,0.566132
197,2.770017,1.656137,0.566132
198,2.780018,1.590085,0.566132
199,2.800019,1.593242,0.566132
200,2.820020,1.589348,0.566132
201,2.830020,1.642638,0.566132
202,2.850021,1.664455,0.566132
203,2.860022,1.653662,0.566132
204,2.880023,1.540498,0.566132
205,2.900023,1.371401,0.566132
206,2.910024,1.357976,0.566132
207,2.930025,1.425708,0.566132
208,2.940025,1.467879,0.566132
209,2.960026,1.413769,0.566132
210,2.980027,1.598801,0.566132
211,2.990028,1.672407,0.566132
212,3.010029,1.652837,0.566132
213,3.020029,1.638291,0.566132
214,3.040030,1.583601,0.566132
215,3.060031,1.668940,0.566132
216,3.070031,1.614339,0.566132
217,3.090032,1.678800,0.566132
218,3.100033,1.616852,0.566132
219,3.120034,1.392024,0.566132
220,3.140035,1.394556,0.577154
221,3.150035,1.437260,0.577154
222,3.170036,1.430350,0.577154
223,3.180037,1.395338,0.577154
224,3.200037,1.544194,0.577154
225,3.220038,1.529183,0.577154
226,3.230039,1.562409,0.577154
227,3.250040,1.414290,0.577154
228,3.260040,1.421886,0.577154
229,3.280041,1.504417,0.577154
230,3.300042,1.538948,0.577154
231,3.310043,1.570886,0.577154
232,3.330044,1.306506,0.577154
233,3.340044,1.261900,0.577154
234,3.360045,1.273553,0.577154
235,3.380046,1.342788,0.577154
236,3.390046,1.387126,0.577154
237,3.410047,1.554243,0.577154
238,3.420048,1.538080,0.577154
239,3.440049,1.621778,0.577154
240,3.460050,1.510781,0.577154
241,3.470050,1.526382,0.577154
242,3.490051,1.522361,0.577154
243,3.500051,1.438414,0.577154
244,3.520052,1.321467,0.577154
245,3.540053,1.163666,0.577154
246,3.550054,1.167654,0.577154
247,3.570055,1.268202,0.577154
248,3.580055,1.300143,0.577154
249,3.600056,1.303704,0.577154
250,3.620057,1.471056,0.577154
251,3.630058,1.474803,0.588176
252,3.650059,1.574561,0.588176
253,3.660059,1.450508,0.588176
254,3.680060,1.527912,0.588176
255,3.700061,1.467081,0.588176
256,3.710061,1.528675,0.588176
257,3.730062,1.445046,0.588176
258,3.740063,1.303295,0.588176
259,3.760064,1.298875,0.588176
260,3.780065,1.365451,0.588176
261,3.790065,1.404103,0.588176
262,3.810066,1.422811,0.588176
263,3.820066,1.555903,0.588176
264,3.840067,1.572800,0.588176
265,3.860068,1.573702,0.588176
266,3.870069,1.491855,0.588176
267,3.890070,1.594938,0.588176
268,3.900070,1.616700,0.588176
269,3.920071,1.605838,0.588176
270,3.940072,1.500977,0.588176
271,3.950073,1.386442,0.588176
272,3.970073,1.383925,0.588176
273,3.980074,1.359111,0.588176
274,4.000075,1.397606,0.588176
275,4.020073,1.489870,0.588176
276,4.030073,1.623267,0.588176
277,4.050071,1.626626,0.588176
278,4.060071,1.618076,0.588176
279,4.080069,1.589051,0.588176
280,4.100068,1.696199,0.588176
281,4.110067,1.700371,0.588176
282,4.130065,1.623098,0.599198
283,4.140065,1.500903,0.599198
284,4.160063,1.324885,0.599198
285,4.180062,1.328114,0.599198
286,4.190061,1.348244,0.599198
287,4.210060,1.417411,0.599198
288,4.220059,1.389219,0.599198
289,4.240057,1.549024,0.599198
290,4.260056,1.574097,0.599198
291,4.270055,1.591285,0.599198
292,4.290054,1.486710,0.599198
293,4.300053,1.533189,0.599198
294,4.320052,1.548441,0.599198
295,4.340050,1.596678,0.599198
296,4.350049,1.437880,0.599198
297,4.370048,1.276919,0.599198
298,4.380047,1.273172,0.599198
299,4.400046,1.294118,0.599198
300,4.420044,1.347754,0.599198
301,4.430044,1.388578,0.599198
302,4.450042,1.589309,0.599198
303,4.460042,1.503008,0.599198
304,4.480040,1.583819,0.599198
305,4.500039,1.527772,0.599198
306,4.510038,1.573403,0.599198
307,4.530036,1.632846,0.599198
308,4.540036,1.639265,0.599198
309,4.560034,1.566888,0.599198
310,4.580033,1.416910,0.599198
311,4.590032,1.371117,0.599198
312,4.610031,1.353720,0.599198
313,4.620030,1.345376,0.599198
314,4.640028,1.397331,0.610220
315,4.660027,1.615625,0.610220
316,4.670026,1.630149,0.610220
317,4.690025,1.605041,0.610220
318,4.700024,1.546904,0.610220
319,4.720023,1.546942,0.610220
320,4.740021,1.646223,0.610220
321,4.750021,1.530590,0.610220
322,4.770019,1.466173,0.610220
323,4.780018,1.450055,0.610220
324,4.800017,1.303629,0.610220
325,4.820015,1.345170,0.610220
326,4.830015,1.323050,0.610220
327,4.850013,1.371334,0.610220
328,4.860013,1.423882,0.610220
329,4.880011,1.595321,0.610220
330,4.900010,1.620736,0.610220
331,4.910009,1.720387,0.610220
332,4.930007,1.591170,0.610220
333,4.940007,1.638364,0.610220
334,4.960005,1.670607,0.610220
335,4.980004,1.739863,0.610220
336,4.990003,1.574185,0.610220
337,5.010002,1.440142,0.610220
338,5.020001,1.404932,0.610220
339,5.039999,1.481463,0.610220
340,5.059998,1.550383,0.610220
341,5.069997,1.558767,0.610220
342,5.089996,1.771978,0.610220
343,5.099995,1.604377,0.610220
344,5.119994,1.624809,0.610220
345,5.139992,1.610533,0.621243
346,5.149992,1.681574,0.621243
347,5.169990,1.604027,0.621243
348,5.179989,1.606590,0.621243
349,5.199988,1.485716,0.621243
350,5.219986,1.302431,0.621243
351,5.229986,1.290353,0.621243
352,5.249984,1.335974,0.621243
353,5.259984,1.380648,0.621243
354,5.279982,1.394677,0.621243
355,5.299981,1.594865,0.621243
356,5.309980,1.554083,0.621243
357,5.329978,1.585066,0.621243
358,5.339978,1.650618,0.621243
359,5.359976,1.495189,0.621243
360,5.379975,1.512372,0.621243
361,5.389974,1.526507,0.621243
362,5.409973,1.534877,0.621243
363,5.419972,1.349529,0.621243
364,5.439970,1.253913,0.621243
365,5.459969,1.224906,0.621243
366,5.469968,1.290412,0.621243
367,5.489967,1.323151,0.621243
368,5.499966,1.383850,0.621243
369,5.519965,1.514734,0.621243
370,5.539963,1.588586,0.621243
371,5.549963,1.544021,0.621243
372,5.569961,1.454848,0.621243
373,5.579960,1.531367,0.621243
374,5.599959,1.582345,0.621243
375,5.619957,1.650778,0.621243
376,5.629957,1.546586,0.632265
377,5.649955,1.315768,0.632265
378,5.659955,1.328619,0.632265
379,5.679953,1.379652,0.632265
380,5.699952,1.434907,0.632265
381,5.709951,1.423615,0.632265
382,5.729949,1.622340,0.632265
383,5.739949,1.649663,0.632265
384,5.759947,1.641670,0.632265
385,5.779946,1.651320,0.632265
386,5.789945,1.667685,0.632265
387,5.809944,1.718503,0.632265
388,5.819943,1.681000,0.632265
389,5.839942,1.547692,0.632265
390,5.859940,1.381439,0.632265
391,5.869939,1.353938,0.632265
392,5.889938,1.338719,0.632265
393,5.899937,1.374586,0.632265
394,5.919936,1.317760,0.632265
395,5.939934,1.525436,0.632265
396,5.949934,1.557660,0.632265
397,5.969932,1.491763,0.632265
398,5.979931,1.522074,0.632265
399,5.999930,1.489429,0.632265
400,6.019928,1.597341,0.632265
401,6.029928,1.459332,0.632265
402,6.049926,1.440663,0.632265
403,6.059926,1.344838,0.632265
404,6.079924,1.172772,0.632265
405,6.099923,1.182261,0.632265
406,6.109922,1.204152,0.632265
407,6.129920,1.243147,0.643287
408,6.139920,1.256833,0.643287
409,6.159918,1.345668,0.643287
410,6.179917,1.411337,0.643287
411,6.189916,1.406811,0.643287
412,6.209915,1.332037,0.643287
413,6.219914,1.416698,0.643287
414,6.239913,1.280163,0.643287
415,6.259911,1.298156,0.643287
416,6.269910,1.192854,0.643287
417,6.289909,1.085127,0.643287
418,6.299908,1.055747,0.643287
419,6.319907,1.144126,0.643287
420,6.339905,1.184191,0.643287
421,6.349905,1.154410,0.643287
422,6.369903,1.331732,0.643287
423,6.379902,1.392743,0.643287
424,6.399901,1.446860,0.643287
425,6.419899,1.358927,0.643287
426,6.429899,1.392228,0.643287
427,6.449897,1.441650,0.643287
428,6.459897,1.461219,0.643287
429,6.479895,1.412109,0.643287
430,6.499894,1.252919,0.643287
431,6.509893,1.234722,0.643287
432,6.529891,1.185592,0.643287
433,6.539891,1.199614,0.643287
434,6.559889,1.279487,0.643287
435,6.579888,1.479267,0.643287
436,6.589887,1.491426,0.643287
437,6.609886,1.610576,0.643287
438,6.619885,1.628685,0.643287
439,6.639884,1.556365,0.654309
440,6.659882,1.631010,0.654309
441,6.669881,1.597468,0.654309
442,6.689880,1.567299,0.654309
443,6.699879,1.554114,0.654309
444,6.719878,1.418387,0.654309
445,6.739876,1.427751,0.654309
446,6.749876,1.439819,0.654309
447,6.769874,1.498672,0.654309
448,6.779873,1.558409,0.654309
449,6.799872,1.600425,0.654309
450,6.819870,1.681749,0.654309
451,6.829870,1.627034,0.654309
452,6.849868,1.609199,0.654309
453,6.859868,1.686978,0.654309
454,6.879866,1.669648,0.654309
455,6.899865,1.585519,0.654309
456,6.909864,1.542884,0.654309
457,6.929862,1.388093,0.654309
458,6.939862,1.396767,0.654309
459,6.959860,1.437522,0.654309
460,6.979859,1.481149,0.654309
461,6.989858,1.565453,0.654309
462,7.009857,1.693805,0.654309
463,7.019856,1.705600,0.654309
464,7.039855,1.743499,0.654309
465,7.059853,1.722762,0.654309
466,7.069852,1.789812,0.654309
467,7.089851,1.701608,0.654309
468,7.099850,1.703168,0.654309
469,7.119849,1.554778,0.654309
470,7.139847,1.450231,0.665331
471,7.149847,1.469157,0.665331
472,7.169845,1.568313,0.665331
473,7.179844,1.579374,0.665331
474,7.199843,1.668309,0.665331
475,7.219841,1.641318,0.665331
476,7.229841,1.653250,0.665331
477,7.249839,1.530689,0.665331
478,7.259839,1.534038,0.665331
479,7.279837,1.555924,0.665331
480,7.299836,1.510642,0.665331
481,7.309835,1.483722,0.665331
482,7.329834,1.273551,0.665331
483,7.339833,1.300312,0.665331
484,7.359831,1.297793,0.665331
485,7.379830,1.364167,0.665331
486,7.389829,1.361307,0.665331
487,7.409828,1.512548,0.665331
488,7.419827,1.583734,0.665331
489,7.439826,1.668017,0.665331
490,7.459824,1.575991,0.665331
491,7.469823,1.596701,0.665331
492,7.489822,1.606019,0.665331
493,7.499821,1.620411,0.665331
494,7.519820,1.545992,0.665331
495,7.539818,1.353029,0.665331
496,7.549818,1.339858,0.665331
497,7.569816,1.401891,0.665331
498,7.579815,1.436777,0.665331
499,7.599814,1.388323,0.665331
500,7.619812,1.541765,0.665331
501,7.629812,1.543031,0.676353
502,7.649810,1.542465,0.676353
503,7.659810,1.603672,0.676353
504,7.679808,1.491276,0.676353
505,7.699807,1.574929,0.676353
506,7.709806,1.581107,0.676353
507,7.729805,1.585483,0.676353
508,7.739804,1.445785,0.676353
509,7.759802,1.299490,0.676353
510,7.779801,1.227523,0.676353
511,7.789800,1.275545,0.676353
512,7.809799,1.317652,0.676353
513,7.819798,1.397952,0.676353
514,7.839797,1.532125,0.676353
515,7.859795,1.530245,0.676353
516,7.869794,1.495507,0.676353
517,7.889793,1.501751,0.676353
518,7.899792,1.559408,0.676353
519,7.919791,1.544590,0.676353
520,7.939789,1.486440,0.676353
521,7.949789,1.400548,0.676353
522,7.969787,1.327414,0.676353
523,7.979786,1.319826,0.676353
524,7.999785,1.380262,0.676353
525,8.019784,1.438916,0.676353
526,8.029783,1.445569,0.676353
527,8.049782,1.505567,0.676353
528,8.059781,1.577388,0.676353
529,8.079780,1.583575,0.676353
530,8.099778,1.528637,0.676353
531,8.109777,1.584989,0.676353
532,8.129776,1.567671,0.687375
533,8.139775,1.592036,0.687375
534,8.159774,1.451654,0.687375
535,8.179772,1.325373,0.687375
536,8.189772,1.335880,0.687375
537,8.209770,1.439735,0.687375
538,8.219769,1.416739,0.687375
539,8.239768,1.489853,0.687375
540,8.259767,1.607854,0.687375
541,8.269766,1.697729,0.687375
542,8.289764,1.577724,0.687375
543,8.299764,1.624995,0.687375
544,8.319762,1.603075,0.687375
545,8.339761,1.506488,0.687375
546,8.349760,1.361157,0.687375
547,8.369759,1.198627,0.687375
548,8.379758,1.190924,0.687375
549,8.399756,1.268023,0.687375
550,8.419755,1.305596,0.687375
551,8.429754,1.299368,0.687375
552,8.449753,1.441950,0.687375
553,8.459752,1.472899,0.687375
554,8.479751,1.545759,0.687375
555,8.499749,1.493011,0.687375
556,8.509748,1.501490,0.687375
557,8.529747,1.564586,0.687375
558,8.539746,1.595872,0.687375
559,8.559745,1.587454,0.687375
560,8.579743,1.297416,0.687375
561,8.589743,1.324823,0.687375
562,8.609741,1.289054,0.687375
563,8.619740,1.347073,0.687375
564,8.639739,1.383505,0.698397
565,8.659738,1.499815,0.698397
566,8.669737,1.570976,0.698397
567,8.689735,1.661913,0.698397
568,8.699735,1.594987,0.698397
569,8.719733,1.598193,0.698397
570,8.739732,1.587246,0.698397
571,8.749731,1.527750,0.698397
572,8.769730,1.413996,0.698397
573,8.779729,1.374202,0.698397
574,8.799727,1.252670,0.698397
575,8.819726,1.260085,0.698397
576,8.829725,1.376196,0.698397
577,8.849724,1.375215,0.698397
578,8.859723,1.461284,0.698397
579,8.879722,1.595294,0.698397
580,8.899720,1.588814,0.698397
581,8.909719,1.647437,0.698397
582,8.929718,1.560498,0.698397
583,8.939717,1.582074,0.698397
584,8.959716,1.608221,0.698397
585,8.979714,1.634067,0.698397
586,8.989714,1.556324,0.698397
587,9.009712,1.391231,0.698397
588,9.019711,1.358791,0.698397
589,9.039710,1.433279,0.698397
590,9.059709,1.496010,0.698397
591,9.069708,1.504782,0.698397
592,9.089706,1.763542,0.698397
593,9.099706,1.739664,0.698397
594,9.119704,1.711903,0.698397
595,9.139703,1.687920,0.709419
596,9.149702,1.723552,0.709419
597,9.169701,1.797343,0.709419
598,9.179700,1.760729,0.709419
599,9.199698,1.792172,0.709419
600,9.219697,1.598220,0.709419
601,9.229696,1.570854,0.709419
602,9.249695,1.551483,0.709419
603,9.259694,1.574025,0.709419
604,9.279693,1.548243,0.709419
605,9.299691,1.600194,0.709419
606,9.309690,1.602446,0.709419
607,9.329689,1.643799,0.709419
608,9.339688,1.576353,0.709419
609,9.359687,1.558600,0.709419
610,9.379685,1.622134,0.709419
611,9.389685,1.636166,0.709419
612,9.409683,1.623663,0.709419
613,9.419683,1.528480,0.709419
614,9.439681,1.395018,0.709419
615,9.459680,1.407681,0.709419
616,9.469679,1.479545,0.709419
617,9.489677,1.453346,0.709419
618,9.499677,1.434214,0.709419
619,9.519675,1.614483,0.709419
620,9.539674,1.591351,0.709419
621,9.549673,1.637283,0.709419
622,9.569672,1.490042,0.709419
623,9.579671,1.515830,0.709419
624,9.599669,1.589935,0.709419
625,9.619668,1.616259,0.709419
626,9.629667,1.607682,0.720441
627,9.649666,1.404057,0.720441
628,9.659665,1.379496,0.720441
629,9.679664,1.378769,0.720441
630,9.699662,1.433118,0.720441
631,9.709661,1.456711,0.720441
632,9.729660,1.617218,0.720441
633,9.739659,1.583158,0.720441
634,9.759658,1.704452,0.720441
635,9.779656,1.602820,0.720441
636,9.789656,1.663256,0.720441
637,9.809654,1.707848,0.720441
638,9.819654,1.679753,0.720441
639,9.839652,1.544845,0.720441
640,9.859651,1.374570,0.720441
641,9.869650,1.352541,0.720441
642,9.889648,1.369004,0.720441
643,9.899648,1.437121,0.720441
644,9.919646,1.422880,0.720441
645,9.939645,1.546449,0.720441
646,9.949644,1.585810,0.720441
647,9.969643,1.664544,0.720441
648,9.979642,1.589508,0.720441
649,9.999640,1.559691,0.720441
650,10.019639,1.628422,0.720441
651,10.029638,1.618547,0.720441
652,10.049637,1.566659,0.720441
653,10.059636,1.395149,0.720441
654,10.079635,1.333752,0.720441
655,10.099633,1.309773,0.720441
656,10.109632,1.369282,0.720441
657,10.129631,1.392340,0.731463
658,10.139630,1.409530,0.731463
659,10.159629,1.609363,0.731463
660,10.179627,1.682968,0.731463
661,10.189627,1.607741,0.731463
662,10.209625,1.598211,0.731463
663,10.219625,1.662183,0.731463
664,10.239623,1.579069,0.731463
665,10.259622,1.474178,0.731463
666,10.269621,1.406413,0.731463
667,10.289619,1.240647,0.731463
668,10.299619,1.277383,0.731463
669,10.319617,1.313117,0.731463
670,10.339616,1.361079,0.731463
671,10.349615,1.427809,0.731463
672,10.369614,1.645558,0.731463
673,10.379613,1.695874,0.731463
674,10.399611,1.709183,0.731463
675,10.419610,1.684751,0.731463
676,10.429609,1.684713,0.731463
677,10.449608,1.774828,0.731463
678,10.459607,1.737122,0.731463
679,10.479606,1.799458,0.731463
680,10.499604,1.562412,0.731463
681,10.509604,1.549109,0.731463
682,10.529602,1.582790,0.731463
683,10.539601,1.546440,0.731463
684,10.559600,1.562056,0.731463
685,10.579598,1.569544,0.731463
686,10.589598,1.639132,0.731463
687,10.609596,1.635733,0.731463
688,10.619596,1.637959,0.731463
689,10.639594,1.591982,0.742485
690,10.659593,1.650128,0.742485
691,10.669592,1.609379,0.742485
692,10.689590,1.625040,0.742485
693,10.699590,1.534224,0.742485
694,10.719588,1.412381,0.742485
695,10.739587,1.446322,0.742485
696,10.749586,1.470012,0.742485
697,10.769585,1.464426,0.742485
698,10.779584,1.487179,0.742485
699,10.799582,1.685266,0.742485
700,10.819581,1.620815,0.742485
701,10.829580,1.686399,0.742485
702,10.849579,1.562797,0.742485
703,10.859578,1.591855,0.742485
704,10.879577,1.667950,0.742485
705,10.899575,1.709670,0.742485
706,10.909575,1.628230,0.742485
707,10.929573,1.461028,0.742485
708,10.939572,1.432842,0.742485
709,10.959571,1.460544,0.742485
710,10.979569,1.543346,0.742485
711,10.989569,1.515999,0.742485
712,11.009567,1.651567,0.742485
713,11.019567,1.687343,0.742485
714,11.039565,1.610056,0.742485
715,11.059564,1.629578,0.742485
716,11.069563,1.564180,0.742485
717,11.089561,1.663233,0.742485
718,11.099561,1.673516,0.742485
719,11.119559,1.677304,0.742485
720,11.139558,1.610726,0.753507
721,11.149557,1.476823,0.753507
722,11.169556,1.462132,0.753507
723,11.179555,1.484195,0.753507
724,11.199553,1.530636,0.753507
725,11.219552,1.592229,0.753507
726,11.229551,1.712157,0.753507
727,11.249550,1.773596,0.753507
728,11.259549,1.808440,0.753507
729,11.279548,1.666420,0.753507
730,11.299546,1.818200,0.753507
731,11.309546,1.778067,0.753507
732,11.329544,1.829192,0.753507
733,11.339543,1.712996,0.753507
734,11.359542,1.614537,0.753507
735,11.379540,1.476441,0.753507
736,11.389540,1.517043,0.753507
737,11.409538,1.520144,0.753507
738,11.419538,1.484062,0.753507
739,11.439536,1.670280,0.753507
740,11.459535,1.673943,0.753507
741,11.469534,1.701926,0.753507
742,11.489532,1.619150,0.753507
743,11.499532,1.619722,0.753507
744,11.519530,1.540082,0.753507
745,11.539529,1.528267,0.753507
746,11.549528,1.468998,0.753507
747,11.569527,1.231244,0.753507
748,11.579526,1.246618,0.753507
749,11.599524,1.255062,0.753507
750,11.619523,1.358186,0.753507
751,11.629522,1.308545,0.764529
752,11.649521,1.500815,0.764529
753,11.659520,1.546334,0.764529
754,11.679519,1.517935,0.764529
755,11.699517,1.525524,0.764529
756,11.709517,1.524239,0.764529
757,11.729515,1.618799,0.764529
758,11.739514,1.623608,0.764529
759,11.759513,1.595370,0.764529
760,11.779511,1.378091,0.764529
761,11.789511,1.331231,0.764529
762,11.809509,1.319881,0.764529
763,11.819509,1.352492,0.764529
764,11.839507,1.331419,0.764529
765,11.859506,1.366001,0.764529
766,11.869505,1.511887,0.764529
767,11.889503,1.518999,0.764529
768,11.899503,1.532787,0.764529
769,11.919501,1.521158,0.764529
770,11.939500,1.601403,0.764529
771,11.949499,1.602187,0.764529
772,11.969498,1.661479,0.764529
773,11.979497,1.620424,0.764529
774,11.999496,1.420180,0.764529
775,12.019494,1.418662,0.764529
776,12.029493,1.382849,0.764529
777,12.049492,1.484671,0.764529
778,12.059491,1.448879,0.764529
779,12.079490,1.465845,0.764529
780,12.099488,1.599242,0.764529
781,12.109488,1.657544,0.764529
782,12.129486,1.551609,0.775551
783,12.139485,1.570590,0.775551
784,12.159484,1.371888,0.775551
785,12.179482,1.250562,0.775551
786,12.189482,1.191686,0.775551
787,12.209480,1.034387,0.775551
788,12.219480,1.137086,0.775551
789,12.239478,1.094329,0.775551
790,12.259477,1.110584,0.775551
791,12.269476,1.131058,0.775551
792,12.289474,1.236648,0.775551
793,12.299474,1.336724,0.775551
794,12.319472,1.447581,0.775551
795,12.339471,1.439838,0.775551
796,12.349470,1.395097,0.775551
797,12.369469,1.349671,0.775551
798,12.379468,1.321827,0.775551
799,12.399467,1.286900,0.775551
800,12.419465,1.117390,0.775551
801,12.429464,1.019316,0.775551
802,12.449463,0.970980,0.775551
803,12.459462,0.999385,0.775551
804,12.479461,1.003224,0.775551
805,12.499459,0.994160,0.775551
806,12.509459,1.029762,0.775551
807,12.529457,1.293542,0.775551
808,12.539456,1.318861,0.775551
809,12.559455,1.454264,0.775551
810,12.579453,1.362765,0.775551
811,12.589453,1.435362,0.775551
812,12.609451,1.443195,0.775551
813,12.619451,1.463813,0.775551
814,12.639449,1.307314,0.786573
815,12.659448,1.179693,0.786573
816,12.669447,1.233075,0.786573
817,12.689445,1.318440,0.786573
818,12.699445,1.323918,0.786573
819,12.719443,1.407682,0.786573
820,12.739442,1.529401,0.786573
